,사용월,호선명,지하철역,04시-05시 승하차인원,05시-06시 승하차인원,06시-07시 승하차인원,07시-08시 승하차인원,08시-09시 승하차인원,09시-10시 승하차인원,10시-11시 승하차인원,11시-12시 승하차인원,12시-13시 승하차인원,13시-14시 승하차인원,14시-15시 승하차인원,15시-16시 승하차인원,16시-17시 승하차인원,17시-18시 승하차인원,18시-19시 승하차인원,19시-20시 승하차인원,20시-21시 승하차인원,21시-22시 승하차인원,22시-23시 승하차인원,23시-24시 승하차인원,00시-01시 승하차인원,01시-02시 승하차인원,02시-03시 승하차인원,03시-04시 승하차인원,총 승차인원
5661,202208,5호선,둔촌동,0,4401,13952,32204,44756,25428,19958,19424,20672,22599,20908,23327,27368,34375,48403,30646,17041,16552,13348,6812,1514,4,0,0,443692
5662,202208,5호선,마곡,3,4096,14267,38230,71123,43100,24024,21397,22512,23637,23724,26325,31885,45512,65823,36333,21456,18926,16223,7482,2215,3,0,0,558296
5663,202208,5호선,마장,0,3102,9343,22163,34020,19457,14628,13500,15030,14039,13423,14359,17070,20487,27701,17606,11456,10146,9159,4928,1237,11,0,0,292865
5664,202208,5호선,마천,47,7274,16559,42314,40344,22022,16141,14757,15594,16159,13883,17404,20990,23240,34307,27627,15040,14478,12456,7228,2736,3,0,0,380603
5665,202208,5호선,마포,19,3400,15242,47968,103629,51379,30140,30412,30402,31638,29954,31901,38055,62269,102129,44608,30811,30636,24354,12756,2396,10,0,0,754108
5666,202208,5호선,명일,6,6047,17535,41122,42243,26607,23668,21934,21681,22571,21743,22907,29052,29467,48203,35353,20252,16960,16896,8921,2661,3,0,0,475832
5667,202208,5호선,목동,10,9207,26026,72799,98432,53886,37479,34375,38488,39470,38312,41568,50562,69557,105181,67611,41602,39956,38894,18524,4974,3,0,0,926916
5668,202208,5호선,미사,28,8055,29852,77207,82624,50229,36966,35261,39195,37792,38539,41302,49399,64674,87839,77680,47238,40469,35782,21253,6229,7,0,0,907620
5669,202208,5호선,발산,11,5744,23577,63007,135297,74085,45713,47447,48555,51734,52968,57767,67419,95063,133164,71207,47670,43104,36678,17940,3928,5,0,0,1122083
5670,202208,5호선,방이,1,3078,11469,25504,41355,23376,17463,15049,19578,18660,18318,20868,22915,32135,41637,26202,16869,16862,16389,6257,1230,2,0,0,395217
5671,202208,5호선,방화,9,5041,14806,32673,36200,20852,16512,16006,17129,17540,17102,18459,21007,23065,31182,24399,15127,12607,12122,6657,2168,240,0,0,360903
5672,202208,5호선,상일동,31,11014,36681,88373,71116,41294,31471,27810,32534,31528,28746,34883,38311,49912,72120,60394,32642,28771,24503,15148,6220,993,0,0,764495
5673,202208,5호선,서대문,14,3770,20199,84247,178968,60317,35250,35304,35392,37929,35730,39803,47473,84892,141853,43286,31512,30013,22314,10534,1858,20,0,0,980678
5674,202208,5호선,송정,22,5076,12061,27527,33336,20794,17162,16290,17049,16494,16132,17461,20805,24642,31459,22264,15041,13706,11990,6628,1962,2,0,0,347903
5675,202208,5호선,신금호,20,3411,9747,27795,39281,21510,15344,13802,15469,15639,14801,17625,20751,24423,34554,23661,14929,12825,11086,6562,1752,3,0,0,344990
5676,202208,5호선,신길,52,2069,6154,18817,35876,15173,7671,7412,7683,8026,7326,7967,10184,16425,31183,15176,10939,11088,9887,6235,1749,2,1,0,237095
5677,202208,5호선,신정(은행정),49,12782,27050,70053,89223,43846,26441,25418,26149,25656,23948,27676,34012,41572,62609,42767,26906,25568,24088,13864,3536,3,0,0,673216
5678,202208,5호선,아차산(어린이대공원후문),25,10349,22054,54522,82994,47200,36644,34377,38079,38033,37302,43181,48077,57181,77337,51836,33791,29435,24124,13232,3157,8,0,0,782938
5679,202208,5호선,애오개,30,2597,9230,26114,49564,23878,14707,14205,14778,16496,15409,16557,18435,26229,42091,20423,13098,11318,9810,5615,2038,243,0,0,352865
5680,202208,5호선,양평,5,2949,9862,33846,64886,25293,13422,12202,12932,13110,12618,13651,16544,26860,53570,23959,15235,13393,11431,6425,1844,1,0,0,384038
5681,202208,5호선,여의나루,6,2606,13247,42722,74976,31029,23628,24876,27814,31537,35246,41738,48676,74049,94632,52863,52955,45661,35100,15506,1999,4,0,0,770870
5682,202208,5호선,여의도,3,5229,29143,151530,237895,93262,46542,49905,51009,57596,56764,62814,77855,172716,217812,83920,64585,53098,34585,14479,3229,10,0,0,1563981
5683,202208,5호선,영등포구청,2,1772,5009,13472,32827,14423,8419,8312,8320,8862,8687,9329,10878,16075,30846,11809,7465,7321,5905,3218,727,0,0,0,213678
5684,202208,5호선,영등포시장,0,3203,11380,35070,68654,35934,24917,24325,28595,32584,28763,28947,34053,44454,67825,33748,22386,21086,17158,9894,1994,1,0,0,574971
5685,202208,5호선,오금,1,1376,5190,16263,28158,11510,7827,7348,8783,7667,8037,9378,11837,15530,21706,10670,7048,5662,5364,3165,789,4,0,0,193313
5686,202208,5호선,오목교(목동운동장앞),2,6561,23710,76826,121785,82212,53247,53249,56579,59258,59056,62364,75016,99890,141959,82732,62470,51569,48540,19665,4348,2,0,0,1241040
5687,202208,5호선,올림픽공원(한국체대),1,2197,9107,16115,20550,13928,12532,11321,13980,14521,14989,16067,17919,20571,20315,13637,10578,10480,9546,4051,772,0,0,0,253177
5688,202208,5호선,왕십리(성동구청),6,2122,5129,12065,26171,13537,11669,11818,12662,14284,14276,14758,17409,20959,30367,16723,12175,11992,10127,5379,2154,212,2,0,265996
5689,202208,5호선,우장산,0,6945,25773,68001,76379,43176,34679,34723,37620,38780,36306,41664,49889,54858,72118,53466,31883,27998,28511,14916,3413,1,0,0,781099
5690,202208,5호선,을지로4가,2,1245,7113,20490,44027,20013,14132,15173,15747,16010,15941,16097,18400,29639,42004,17630,10299,8806,6052,3201,609,0,0,0,322630
5691,202208,5호선,장한평,17,8295,29300,74583,134867,63382,40797,37072,38118,38513,35788,40777,50856,71480,122228,68695,39231,33819,29193,16679,4016,75,0,0,977781
5692,202208,5호선,종로3가,61,1666,7168,17074,42606,36027,33874,40401,46780,48900,48013,49589,55211,65222,83588,47050,37016,38704,30659,16411,2861,19,0,0,748900
5693,202208,5호선,천호(풍납토성),56,8785,24861,45838,74474,56854,47618,50883,55211,58570,58438,64389,72972,88238,104922,73985,54889,44019,34221,18649,4400,16,0,0,1042288
5694,202208,5호선,청구,3,1799,4913,10427,22827,13219,9178,8456,8965,9280,9215,9585,10971,14711,22985,14176,8977,7772,7349,4060,890,0,0,0,199758
5695,202208,5호선,충정로(경기대입구),13,1058,3647,17254,43126,16127,7929,7410,7661,8999,8474,8798,10040,19184,38640,12322,8335,7741,6841,3600,815,56,0,0,238070
5696,202208,5호선,하남검단산,16,3382,11791,25734,27825,19471,16992,15843,18309,17675,16203,20242,20346,24071,27144,22415,16170,13634,11213,6083,2479,2,0,0,337040
5697,202208,5호선,하남시청(덕풍?신장),9,4941,13487,30610,33912,20666,18424,17873,18729,20024,17841,20789,24880,24613,33549,27057,15819,14774,12324,7040,2828,4,0,0,380193
5698,202208,5호선,하남풍산,1,1945,7200,16388,24871,15077,10494,9802,10053,10664,10508,11301,14550,16684,23683,14855,8928,8327,7089,3828,1282,3,0,0,227533
5699,202208,5호선,행당,25,4566,13830,36110,50313,26761,18482,17181,18710,18223,17903,20285,22561,28400,40777,26581,17482,15382,13770,7471,2002,9,0,0,416824
5700,202208,5호선,화곡,272,23383,50502,127014,170832,92159,61659,58078,62004,61525,58723,65233,80429,100597,153615,108877,66263,61554,52946,30465,8264,33,0,0,1494427
5701,202208,6호선,고려대(종암),48,4423,11838,31554,49810,26859,16881,16618,18107,20419,18029,19588,25545,32872,41469,26501,17144,16563,15817,10306,2924,65,0,0,423380
5702,202208,6호선,공덕,101,6814,18176,57595,125006,67951,39559,37105,38927,39192,38565,42600,48844,80152,124113,58177,39712,38623,31839,18511,4940,90,0,0,956592
5703,202208,6호선,광흥창(서강),5,4006,12219,34163,59419,34507,22792,21392,23711,22272,20657,23357,26497,35573,54356,29680,18502,17308,14276,7895,1932,3,0,0,484522
5704,202208,6호선,구산,4,5185,13343,34978,43555,23082,16999,17175,18604,17305,16138,18662,23137,22980,30233,24968,13913,12396,10983,6118,1585,3,0,0,371346
5705,202208,6호선,녹사평(용산구청),12,1888,5728,13389,24024,14000,11688,12019,13317,14829,14548,16719,20081,25606,32941,21097,16380,15878,14729,8658,1665,0,0,0,299196
5706,202208,6호선,대흥(서강대앞),23,3487,9009,27203,46886,30986,21110,19456,23917,25225,21299,24308,27799,37118,45818,27150,17993,16822,17741,8954,2066,2,0,0,454372
5707,202208,6호선,독바위,1,2645,5949,14751,15389,9049,7236,6313,7263,6503,6286,7187,8399,9378,14230,12150,6895,5661,5481,3677,1176,2,0,0,155621
5708,202208,6호선,돌곶이,15,6931,16914,43262,54789,31630,23471,20397,22534,22026,22131,23478,26272,31850,44257,36392,20349,17104,16589,9255,2840,3,0,0,492489
5709,202208,6호선,동묘앞,150,4890,8684,16828,35036,28157,23596,26266,28742,28914,29428,30646,32610,33671,38050,23361,16004,14559,13355,9522,2162,92,0,0,444723
5710,202208,6호선,디지털미디어시티,176,8458,26194,73756,124987,54652,28182,23906,25847,25323,24533,27797,36486,58298,94505,53133,30649,26652,23054,13286,4495,5,0,0,784374
5711,202208,6호선,마포구청,20,8945,20276,52857,89699,49353,34026,31290,33807,33734,31207,35386,38852,50820,77288,47835,31863,27579,25517,14705,3293,6,0,0,738358
5712,202208,6호선,망원,4,6476,15271,34446,68252,51268,37481,40513,45343,48047,46189,51582,55210,65904,86870,58437,38301,36043,29364,16762,3104,12,0,0,834879
5713,202208,6호선,버티고개,7,1089,2971,7090,11970,7641,5421,4890,5500,5694,5459,6373,6707,8932,11979,7871,4974,4560,4098,2388,590,30,0,0,116234
5714,202208,6호선,보문,20,4139,11114,28873,49240,25314,16492,14881,16666,17266,15293,17369,21107,25486,39132,24485,16666,15603,15300,10413,2813,6,0,0,387678
5715,202208,6호선,봉화산(서울의료원),47,5899,17208,52876,49808,25618,19330,17415,19270,19332,18340,20244,23023,30414,41318,35057,20023,16193,15578,8926,2813,158,0,0,458890
5716,202208,6호선,불광,24,2091,6367,13729,19411,14152,11388,12803,13932,14805,14739,16374,18518,19503,24403,16442,10489,8749,7008,4078,1200,2,0,0,250207
5717,202208,6호선,삼각지,9,2387,8964,22785,38371,19875,15329,15946,17279,20058,18716,22015,24242,32795,43122,21014,14945,14396,13498,7901,1791,5,0,0,375443
5718,202208,6호선,상수,48,4928,8618,16400,37030,28490,22396,24019,28852,31699,31148,31733,37109,45798,62026,42201,30507,29583,29413,20643,4531,1,0,0,567173
5719,202208,6호선,상월곡(한국과학기술연구원),16,5614,10966,26929,38903,20343,13771,13151,14279,13624,12787,14621,17411,21570,28885,21763,12521,13734,10858,6707,1838,4,0,0,320295
5720,202208,6호선,새절(신사),31,11741,24342,58735,71219,39232,26863,25955,28589,28426,25600,30486,35456,42105,59893,47658,27698,24413,22023,13952,4285,8,0,0,648710
5721,202208,6호선,석계,1014,10170,25085,55852,64458,36798,28350,26566,29119,28611,27761,30825,38836,46078,65259,52470,29888,26946,25391,16207,4401,6,0,0,670091
5722,202208,6호선,신내,0,0,0,0,0,0,1,1,0,1,1,0,2,1,1,0,0,0,1,2,0,0,0,0,11
5723,202208,6호선,신당,80,5836,11129,19617,44546,28972,20073,19107,21965,22203,19235,20924,26852,32395,43926,30972,20066,21073,24476,12311,2557,27,0,0,448342
5724,202208,6호선,안암(고대병원앞),10,2981,10355,24729,45050,40520,30089,26946,29992,32284,31316,32346,37785,52555,48571,30596,22462,22646,23160,15268,4573,111,0,0,564345
5725,202208,6호선,약수,2,1515,3943,10292,23327,13798,9227,8830,9491,10140,9490,10510,11969,14894,21475,11434,7786,7423,6559,3276,846,6,0,0,196233
5726,202208,6호선,역촌,1,2361,7845,18719,23976,12617,9000,9585,10754,10719,9973,10656,12305,14852,22543,17251,9242,8929,7587,4962,1396,0,0,0,225273
5727,202208,6호선,연신내,0,0,0,32,4,2,1,2,1,0,1,0,4,2,2,1,1,0,1,0,0,0,0,0,54
5728,202208,6호선,월곡(동덕여대),13,7323,17840,46541,67793,39633,28585,25624,27754,27168,25691,29763,35416,41977,64054,42474,25806,23424,19551,12356,3255,5,0,0,612046
5729,202208,6호선,월드컵경기장(성산),2,2388,6100,13064,18356,14201,14174,15394,16983,18733,20230,21763,23271,23458,26166,17684,13042,13160,9310,3782,686,0,0,0,291947
5730,202208,6호선,응암,13,12305,32722,77539,101884,55726,39198,37416,40594,39942,38410,42146,49579,62519,93459,71876,45697,37717,33373,20960,5738,8,0,0,938821
5731,202208,6호선,이태원,10,14493,17781,20756,39058,32832,26026,27440,31678,33385,35246,39078,48448,59715,75123,60722,48677,49377,50518,38465,9630,0,0,0,758458
5732,202208,6호선,증산(명지대앞),27,8690,18923,42996,56314,32163,22686,21480,23018,23304,22383,24685,29572,36299,53697,39359,24104,22326,19311,11394,3492,7,0,0,536230
5733,202208,6호선,창신,1,2848,6906,18499,22308,11524,7433,6748,7022,7329,6261,8000,9482,10584,13882,9628,6860,5940,5187,3308,833,0,0,0,170583
5734,202208,6호선,청구,7,2108,5191,13385,29633,16107,8772,8200,8108,8984,8398,8809,10583,12936,19774,13105,7770,7004,6047,3459,852,1,0,0,199233
5735,202208,6호선,태릉입구,12,5358,10240,22573,28467,17241,12831,13105,13599,14057,14202,14542,18190,22112,31936,24447,14292,13385,12047,8585,3511,24,0,0,314756
5736,202208,6호선,한강진,10,1721,9438,23168,42800,30241,20785,22068,23309,27874,26045,31797,38627,49178,58037,35425,24502,23773,22432,6759,1988,150,0,0,520127
5737,202208,6호선,합정,15,4964,12881,29038,61300,42484,29126,32581,35587,39918,38345,41652,47127,60563,87335,56655,40603,41779,36576,22426,4426,9,0,0,765390
5738,202208,6호선,화랑대(서울여대입구),16,6799,24282,64398,62544,30899,21523,19537,21257,23114,19301,22919,26442,33635,45808,37510,21590,18995,16913,10587,3376,60,0,0,531505
5739,202208,6호선,효창공원앞,9,3116,9293,23809,47165,26550,16027,14772,16351,16441,15144,16306,20730,25993,41308,22248,14073,12627,11026,6867,2079,1,0,0,361935
5740,202208,7호선,가산디지털단지,805,13405,35649,143173,394801,223062,71997,54176,56964,61535,61810,67923,90864,217294,335968,142100,76654,63210,38083,18942,4106,13,0,0,2172534
5741,202208,7호선,강남구청,18,3378,17791,40638,116984,110262,48412,33711,32986,36664,35976,39315,44390,64480,109566,64255,40048,36846,28602,13040,3263,0,0,0,920625
5742,202208,7호선,건대입구,39,4750,12303,29719,51716,43093,35179,33677,37039,40957,41742,46294,50320,64509,71887,49466,39466,33522,28945,15965,4796,169,0,0,735553
5743,202208,7호선,고속터미널,29,3831,24171,47890,68144,58307,49304,49632,47094,51300,49963,52541,56894,74496,73243,46502,41339,37206,28464,10992,1472,5,0,0,872819
5744,202208,7호선,공릉(서울과학기술대),26,6923,18874,45863,60275,36450,26317,25465,29586,29489,28506,31482,38088,43307,59383,45970,28023,25467,23467,14674,4111,12,0,0,621758
5745,202208,7호선,광명사거리,257,26453,43427,92861,108498,67535,53226,52444,55764,57446,55799,60427,71154,86282,112785,83882,49077,41610,33132,18646,4779,15,0,0,1175499
5746,202208,7호선,군자(능동),38,9744,21496,44724,85230,55165,32004,28947,30288,31202,30399,34306,40049,51761,74443,52912,34304,32366,27947,15212,3970,44,1,0,736552
5747,202208,7호선,굴포천,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
5748,202208,7호선,까치울,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5749,202208,7호선,남구로,61,18483,23806,63301,128979,67376,32910,27612,27751,29500,26585,30903,40915,70063,103800,53745,31201,28882,21920,11213,2260,0,0,0,841266
5750,202208,7호선,남성,10,7036,16979,43596,67838,42627,27889,25084,26726,27149,25584,28041,32238,37850,55790,39537,25683,23872,20665,11573,3305,3,0,0,589075
5751,202208,7호선,내방,3,3703,17580,41742,108112,64043,33503,28334,31643,33676,31775,34035,39879,59908,100031,45828,29460,27824,22029,10187,3283,141,2,0,766721
5752,202208,7호선,노원,38,9057,22201,55611,82754,68870,57827,60235,65601,69223,68809,73401,78996,87049,103309,77969,51670,40022,37606,18438,4997,13,0,0,1133696
5753,202208,7호선,논현,37,3682,20304,51629,116521,104603,44560,33130,33152,36063,37759,40886,48338,78351,127579,68460,42976,43018,38516,20752,4622,0,0,0,994938
5754,202208,7호선,대림(구로구청),47,11750,12538,21899,39982,29595,26462,27644,27223,27470,27452,29147,31671,39073,41156,28494,20256,20399,16384,8467,1537,5,0,0,488651
5755,202208,7호선,도봉산,74,6303,23462,56765,50780,31255,24455,21102,22124,20616,20183,22168,26994,31374,43112,44188,25450,20429,19281,12081,4410,87,0,0,526693
5756,202208,7호선,뚝섬유원지,15,5935,13659,27941,41564,29113,18628,17498,19341,20661,21468,25499,30211,37837,51624,40011,33444,33483,28976,14241,2856,10,0,0,514015
5757,202208,7호선,마들,16,11292,28685,68848,70590,39470,29842,29424,32062,29862,28700,32213,35416,39626,56770,53725,30117,24519,22641,14096,3974,7,0,0,681895
5758,202208,7호선,먹골,9,8410,16405,40362,59191,33720,24224,23792,25822,25514,23633,26541,31620,37040,51904,42531,25286,22405,19249,10869,3034,66,0,0,551627
5759,202208,7호선,면목,68,12857,30133,63849,91444,52567,35549,31945,34623,33951,32738,37191,46053,52416,72514,61833,35923,30009,27478,14857,4520,7,0,0,802525
5760,202208,7호선,반포,0,1842,11302,18619,29917,24217,15397,15250,16621,16710,16479,18453,23344,26205,29786,18999,14079,13872,11325,4781,999,0,0,0,328197
5761,202208,7호선,보라매,8,4941,10524,28968,52784,26073,17732,16716,17519,17524,17117,18977,21779,29254,45456,27217,17862,16691,14064,7464,2463,30,0,0,411163
5762,202208,7호선,부평구청,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
5763,202208,7호선,사가정,22,12805,29339,65113,90870,54127,38403,35239,37895,37704,36801,41572,48445,60198,84885,66598,39912,34077,29203,16402,4649,3,0,0,864262
5764,202208,7호선,삼산체육관,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5765,202208,7호선,상도,9,6864,17200,39987,60870,40463,27346,24332,26566,27662,25618,28536,34011,40470,57933,37125,26448,22634,21989,14106,3601,0,0,0,583770
5766,202208,7호선,상동,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
5767,202208,7호선,상봉(시외버스터미널),406,11913,26632,64381,98223,54841,36258,35312,39448,39917,37549,40347,48909,61073,91521,72119,44238,38351,34402,19956,7095,30,0,0,902921
5768,202208,7호선,수락산,36,10148,26102,55670,63073,44513,35603,32849,35127,33151,32863,35439,40909,46929,59437,54940,31900,25296,22113,13035,4337,12,0,0,703482
5769,202208,7호선,숭실대입구(살피재),7,6376,15824,42916,61652,45365,29250,26386,28291,29058,27863,31904,37697,48132,62030,43265,28924,26792,25266,16083,4265,0,0,0,637346
5770,202208,7호선,신대방삼거리,30,11093,23203,60486,90782,56171,35241,32584,35328,34107,33071,36327,42251,51722,80200,56596,35561,32742,27497,16613,5434,19,0,0,797058
5771,202208,7호선,신중동,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5772,202208,7호선,신풍,111,13493,21998,51049,68596,41312,27731,24928,26026,26284,24357,27872,33922,43329,59170,40431,25341,23710,20949,10712,3193,380,0,0,614894
5773,202208,7호선,어린이대공원(세종대),3,4197,15326,34358,78977,55670,35751,31088,36745,37797,35281,40334,46223,60797,73258,45374,30422,30603,28409,16721,3724,9,0,0,741067
5774,202208,7호선,온수(성공회대입구),131,7621,20225,54387,63949,31074,18681,16644,17991,18025,16915,19913,25079,33352,50064,36144,21544,18845,16883,10494,4677,838,0,0,503476
5775,202208,7호선,용마산(용마폭포공원),6,5537,12485,26930,37263,21439,14301,12753,13670,13476,12919,14924,16819,20738,29064,23100,13818,12786,10949,6846,1842,1,0,0,321666
5776,202208,7호선,이수,31,5423,17805,40047,81399,55238,37634,35523,37823,41386,40322,43379,51869,65279,94366,58852,39713,37683,32949,18742,4195,34,0,0,839692
5777,202208,7호선,장승배기,17,7120,15222,33453,55359,34692,24840,23323,23643,23817,23051,25239,28424,32655,47424,30607,20779,18831,16941,9810,3064,2,0,0,498313
5778,202208,7호선,장암,1,1968,7914,16686,11386,6286,4593,3935,3927,3757,3888,4419,4980,5382,6038,4558,2702,1512,1254,684,212,0,0,0,96082
5779,202208,7호선,중계,18,11310,28709,73844,81744,45039,31697,29440,33327,32601,28768,31811,38318,44513,59665,52786,30679,27519,23860,14265,3963,9,0,0,723885
5780,202208,7호선,중곡,2,6882,17468,45202,72091,39081,24353,21755,23385,23698,22904,26467,32032,40840,55015,39146,23537,20706,18190,9109,2720,2,0,0,564585
5781,202208,7호선,중화,14,9285,20029,43610,66166,35784,24053,23122,25105,24171,22903,25892,31142,38002,54906,42477,24717,22068,19718,11417,3280,34,0,0,567895
5782,202208,7호선,천왕,10,8607,22076,59210,68681,37914,23964,21556,23652,23360,21628,25013,30826,38643,59418,44491,24994,21229,17873,11137,2793,46,0,0,587121
5783,202208,7호선,철산,38,12884,37669,95886,113440,67829,48271,46001,47707,49937,47104,51056,61361,84598,121704,86627,53038,49100,43041,24553,6467,9,0,0,1148320
5784,202208,7호선,청담,36,6240,31359,69504,165266,110636,47059,36273,38747,40623,40310,47302,54267,84381,137096,68228,39035,36404,28808,9617,3083,4,0,0,1094278
5785,202208,7호선,태릉입구,138,8353,13246,29360,43023,27870,20340,19268,20720,21718,21188,22898,26321,32808,42136,31386,20547,18663,16778,9363,3507,1071,0,0,450702
5786,202208,7호선,하계,19,9397,31105,81683,91669,56126,41229,40749,45962,44452,42089,46965,54887,61665,78682,65029,40072,34881,31547,18970,5218,10,0,0,922406
5787,202208,7호선,학동,6,3792,29068,63407,189502,147015,61643,38819,37099,42386,43435,47093,56593,96621,181618,87240,43934,40052,28952,12741,2695,0,0,0,1253711
5788,202208,8호선,가락시장,40,5180,12169,25097,49621,26034,20897,20342,19151,19841,20495,22252,24073,32052,46390,25002,18072,17227,13559,7066,2600,407,0,0,427567
5789,202208,8호선,강동구청,14,5860,16728,43012,72153,35611,23864,22761,23377,24450,24071,25899,30006,39904,62301,34282,22024,20294,16821,8732,2364,5,0,0,554533
5790,202208,8호선,남위례,1,1565,7706,20825,35745,18551,11623,10960,11916,12650,12128,13863,17412,24715,34081,20941,12249,12438,11082,6120,1888,3,0,0,298462
5791,202208,8호선,남한산성입구(성남법원.검찰청),48,12611,26565,59931,85626,45540,30208,27267,28690,28579,27553,31163,37046,47176,65040,45986,28688,25999,22487,11717,3834,5,0,0,691759
5792,202208,8호선,단대오거리,13,10044,22795,45287,61523,31699,23948,22442,23783,23960,23369,27069,33735,40489,57997,39372,23155,20708,18738,10469,2878,15,0,0,563488
5793,202208,8호선,모란,11,2738,6604,12516,20195,12938,12335,13422,14326,14661,14219,15840,18946,18696,21116,12578,8173,7903,6867,4073,1661,288,0,0,240106
5794,202208,8호선,몽촌토성(평화의문),1,2937,10116,20703,41265,22919,14203,13849,14731,14627,14153,15314,19863,26354,38096,21403,14057,13846,11215,5608,1471,1,0,0,336732
5795,202208,8호선,문정,4,5428,20648,74434,198737,92446,41088,32734,33488,37952,37952,41517,48931,101441,159595,64422,40021,35668,28036,12114,2532,9,0,0,1109197
5796,202208,8호선,복정,10,6353,19194,37024,48996,29508,19086,15485,19361,16201,16917,19480,25757,35914,49925,32855,21013,17887,15581,7022,1491,3,0,0,455063
5797,202208,8호선,산성,23,4723,11012,23736,31445,17247,13265,11331,12008,12401,12281,13692,16959,20016,26835,20619,12514,11352,9903,5620,1882,5,0,0,288869
5798,202208,8호선,석촌,0,3506,9651,23734,43234,29973,21635,21307,23320,23956,22708,24361,27972,35496,46279,28871,20994,18616,15941,8473,2533,23,0,0,452583
5799,202208,8호선,송파,5,3970,14882,35305,48700,28513,22150,20830,22947,23566,22274,25784,30079,34298,46412,31229,18699,16653,14903,7639,2123,143,0,0,471104
5800,202208,8호선,수진,5,4608,9681,20184,32131,17426,13992,13102,14550,15399,13933,16406,19346,20277,23984,16762,11100,10252,8256,5020,1232,165,0,0,287811
5801,202208,8호선,신흥,8,3681,7409,15294,22129,13108,10954,10936,12614,13538,13617,15151,18261,19207,23715,17526,11182,9844,7751,4393,1011,124,0,0,251453
5802,202208,8호선,암사,39,15415,33578,88560,119080,62751,39269,36429,40410,39816,38528,42761,49316,63177,90957,70995,41859,32382,32231,16694,4120,617,0,0,958984
5803,202208,8호선,잠실(송파구청),17,3648,13969,38644,86403,52157,41796,44063,47927,50994,52426,59251,63802,81008,107227,58471,46971,42175,31775,12001,2475,53,0,0,937253
5804,202208,8호선,장지,11,7987,29291,71519,99171,59621,37938,36090,40395,38100,40051,45068,56168,73741,98294,61118,42865,33659,26675,13529,2894,8,0,0,914193
5805,202208,8호선,천호(풍납토성),54,12147,27494,52485,82130,54963,35687,35441,38792,41086,40960,46408,52664,70320,94459,64387,42214,35890,29507,15237,4621,197,0,0,877143
5806,202208,9호선,가양,115,17169,34832,98740,124213,69636,47958,47772,50118,49840,48168,52248,62664,80742,118837,78866,48579,44500,37107,20956,5850,141,0,0,1139051
5807,202208,9호선,개화,7,1953,9740,17686,14195,6221,4489,4340,4302,3876,3954,4593,5924,8294,12309,8229,4572,3530,2124,1194,499,52,0,0,122083
5808,202208,9호선,고속터미널,14,3444,19872,33647,47880,46781,46652,48935,52265,55044,58551,62767,70858,80459,90195,66387,53122,44201,38205,16192,2323,0,0,0,937794
5809,202208,9호선,공항시장,18,3586,5937,12275,14956,9403,7696,7641,8441,8652,8103,9222,10681,12087,15518,12894,8524,7303,6411,4490,1349,4,0,0,175191
5810,202208,9호선,구반포,0,315,2683,3984,6263,4322,2648,2619,3062,3387,3353,3931,4993,6384,7618,3610,2346,1695,1557,614,214,2,0,0,65600
5811,202208,9호선,국회의사당,0,2541,11822,49453,156239,80918,32648,30406,30825,33529,33604,32504,39394,85425,123830,43354,27523,24444,17402,6907,1449,3,0,0,864220
5812,202208,9호선,김포공항,4,2885,16531,28353,35780,29096,30816,37468,36813,38559,39846,41842,44573,48776,53072,35803,22377,19698,15102,4186,1127,18,0,0,582725
5813,202208,9호선,노들,16,3975,6893,18089,24428,14759,11359,9842,10417,11076,10747,12185,13826,16170,22874,15722,10586,9931,8009,4906,1039,0,0,0,236849
5814,202208,9호선,노량진,267,18385,39147,102262,154708,86695,55482,54054,63062,70583,58859,63618,74076,101093,141499,84381,65684,70109,72604,32773,5737,21,0,0,1415099
5815,202208,9호선,당산,66,10007,24077,67769,103690,57486,40733,41559,44486,45857,44469,47290,54394,81108,117021,74034,50381,48284,45650,26960,5955,185,0,0,1031461
5816,202208,9호선,동작(현충원),10,1153,3142,6485,8996,5979,4687,4407,4386,4391,4204,4404,4930,6167,8715,5068,3430,3257,3021,1846,697,203,0,0,89578
5817,202208,9호선,등촌,7,6132,18394,52032,73120,36000,27332,26950,28616,27463,26475,29887,33762,42606,62029,45471,27507,21246,19044,12069,2954,11,0,0,619107
5818,202208,9호선,마곡나루(서울식물원),1,5468,18512,47777,79474,35482,23263,22158,23415,24947,24961,27639,33652,57295,80453,49251,31932,29513,26470,15188,4163,110,0,0,661124
5819,202208,9호선,사평,0,1051,4764,14430,19475,11288,8710,8559,9702,10439,10168,10934,13972,16345,19805,13478,8223,7641,7140,3300,751,1,0,0,200176
5820,202208,9호선,샛강,5,2077,6371,21032,42749,18652,12780,12827,12246,13948,14031,14374,17244,30218,45278,18723,13270,12665,10381,5776,1569,3,0,0,326219
